record_id,species_code,species,trait_code,main_source,original_sources,norm_value,best,lower,upper,match_type
165047,2882,Indigofera australis,surv1,austraits-6.0.0,"{""Purdie Slatyer 1976""}",All,NA,NA,NA,exact
174930,2882,Indigofera australis,surv1,NSWFFRDv2.1,"{""Purdie Slatyer 1976""}",All,NA,NA,NA,exact
156587,3727,Acacia buxifolia,surv1,NSWFFRDv2.1,"{""Purdie Slatyer 1976""}",All,NA,NA,NA,exact
164992,3727,Acacia buxifolia,surv1,austraits-6.0.0,"{""Purdie Slatyer 1976""}",All,NA,NA,NA,exact
165035,3188,Goodenia hederacea,surv1,austraits-6.0.0,"{""Purdie Slatyer 1976""}",All,NA,NA,NA,exact
165042,2542,Hibbertia obtusifolia,surv1,austraits-6.0.0,"{""Purdie Slatyer 1976""}",All,NA,NA,NA,exact
174236,2542,Hibbertia obtusifolia,surv1,NSWFFRDv2.1,"{""Purdie Slatyer 1976""}",All,NA,NA,NA,exact
165063,4613,Oxalis corniculata,surv1,austraits-6.0.0,"{""Purdie Slatyer 1976""}",All,NA,NA,NA,exact
180593,4613,Oxalis corniculata,surv1,NSWFFRDv2.1,"{""Purdie Slatyer 1976""}",All,NA,NA,NA,exact
165060,5037,Microlaena stipoides,surv1,austraits-6.0.0,"{""Purdie Slatyer 1976""}",All,NA,NA,NA,exact
162683,4373,Caladenia carnea,surv1,NSWFFRDv2.1,"{""Purdie Slatyer 1976""}",All,NA,NA,NA,exact
165006,4373,Caladenia carnea,surv1,austraits-6.0.0,"{""Purdie Slatyer 1976""}",All,NA,NA,NA,exact
162713,4376,Caladenia cucullata,surv1,NSWFFRDv2.1,"{""Purdie Slatyer 1976""}",All,NA,NA,NA,exact
165007,4376,Caladenia cucullata,surv1,austraits-6.0.0,"{""Purdie Slatyer 1976""}",All,NA,NA,NA,exact
165009,12068,Caladenia praecox,surv1,austraits-6.0.0,"{""Purdie Slatyer 1976""}",All,NA,NA,NA,exact
165026,4447,Diuris maculata,surv1,austraits-6.0.0,"{""Purdie Slatyer 1976""}",All,NA,NA,NA,exact
167054,4447,Diuris maculata,surv1,NSWFFRDv2.1,"{""Purdie Slatyer 1976""}",All,NA,NA,NA,exact
165033,4465,Glossodia major,surv1,austraits-6.0.0,"{""Purdie Slatyer 1976""}",All,NA,NA,NA,exact
171475,4465,Glossodia major,surv1,NSWFFRDv2.1,"{""Purdie Slatyer 1976""}",All,NA,NA,NA,exact
165061,7622,Microtis parviflora,surv1,austraits-6.0.0,"{""Purdie Slatyer 1976""}",All,NA,NA,NA,exact
178803,7622,Microtis parviflora,surv1,NSWFFRDv2.1,"{""Purdie Slatyer 1976""}",All,NA,NA,NA,exact
165069,4494,Prasophyllum brevilabre,surv1,austraits-6.0.0,"{""Purdie Slatyer 1976""}",All,NA,NA,NA,exact
182423,4494,Prasophyllum brevilabre,surv1,NSWFFRDv2.1,"{""Purdie Slatyer 1976""}",All,NA,NA,NA,exact
165072,4566,Pterostylis parviflora,surv1,austraits-6.0.0,"{""Purdie Slatyer 1976""}",All,NA,NA,NA,exact
182671,4566,Pterostylis parviflora,surv1,NSWFFRDv2.1,"{""Purdie Slatyer 1976""}",All,NA,NA,NA,exact
165078,4602,Thelymitra pauciflora,surv1,austraits-6.0.0,"{""Purdie Slatyer 1976""}",All,NA,NA,NA,exact
